movie_id,year,certificate,runtime,director,star,rating
tt5688842,2016.0,,59 min,Clay Moffatt,"Mackenzie Clark, 
Wesley Courtnay, 
Kevin Peinado, 
Ashley Moffatt",
tt0339743,2005.0,R,96 min,"Julian Adams, 
A. Blaine Miller","Julian Adams, 
Gwendolyn Edwards, 
Eric Holloway, 
Amy Redford",5.3
tt0293509,2002.0,R,94 min,Jean-Pierre Roux,"Christopher Lambert, 
Dennis Hopper, 
Diane Kruger, 
Simon Mabija",4.3
tt1619016,2010.0,Not Rated,85 min,Brett Kelly,"Jennifer Barnes, 
Matthew Champ, 
Mark Courneyea, 
Jean Cousineau",1.4
tt4728338,2015.0,,114 min,Cem Yilmaz,"Cem Yilmaz, 
Çetin Altay, 
Irina Ivkina, 
Can Yilmaz",5.6
tt1663222,2014.0,R,90 min,Brandon Slagle,"Britt Griffith, 
Alexis Iacono, 
JW Wiseman, 
Devanny Pinn",2.4
tt2510268,2013.0,Not Rated,85 min,"Giorgio Serafini, 
Shawn Sourgose","Dolph Lundgren, 
Vinnie Jones, 
Billy Zane, 
Gianni Capaldi",4.4
tt1844203,2012.0,R,93 min,Ruba Nadda,"Alexander Siddig, 
Joshua Jackson, 
Marisa Tomei, 
Oded Fehr",5.2
tt10805862,2019.0,,94 min,Daniel Raboldt,"Stefan Ebel, 
Siri Nase, 
Nikolai Will, 
Michelle Wiesemes",5.2
tt1540761,2010.0,R,86 min,Brian Yuzna,"Verdi Solaiman, 
Mohammad Aditya, 
Steven Baray, 
Dorman Borisman",3.4
tt8706988,2019.0,Not Rated,114 min,Wladyslaw Pasikowski,"Philippe Tlokinski, 
Julie Engelbrecht, 
Bradley James, 
Martin Butzke",5.9
tt9081188,2018.0,Not Rated,62 min,"Gary Andrews, 
Clint Butler","John Barrowman, 
Steven Kynman, 
David Carling, 
Su Douglas",4.9
tt0780645,2011.0,Not Rated,86 min,Marko Mäkilaakso,"Andrew Tiernan, 
Jouko Ahola, 
Samuli Vauramo, 
Mikko Leppilampi",4.1
tt18469780,2022.0,,147 min,Aruna Jayawardana,"Dilhani Ekanayake, 
Isuru Lokuhettiarachchi, 
Tashiya Kalidasa, 
Yehani Hansika",6.3
tt10126136,2020.0,,86 min,Matt Routledge,"Zara Phythian, 
Ross O'Hennessy, 
Rachel Warren, 
Thomas Dodd",4.0
tt7858466,2018.0,,79 min,Richard John Taylor,"Rita Simons, 
Josh Myers, 
Christopher Ellison, 
Guy Henry",2.9
tt4778168,2020.0,,60 min,Daniel J. Lennox,"Chuck Wagner, 
John Wells, 
Dale Miller, 
David Fultz",
tt1922679,2013.0,Not Rated,85 min,Marcio Garcia,"Camilla Belle, 
Andy Garcia, 
Colin Egglesfield, 
Juliette Lewis",5.3
tt17937674,2022.0,,1 min,Dillon Brown,"Sean Cochrane, 
Cody Hamilton, 
Olivia Pearl Hansen, 
Lexie Hughes",4.3
tt13156200,2021.0,,80 min,Brett Bentman,"Tom Zembrod, 
Robert Keith, 
Blaze Freeman, 
Corey Cannon",3.2
tt4790076,2016.0,Not Rated,81 min,David Palmieri,"Molly Dougherty, 
Noël VanBrocklin, 
Bernadette Pérez, 
Leroy Castanon",2.1
tt0379818,2004.0,,129 min,Puneet Sira,"Sohail Khan, 
Tim Lawrence, 
Mona Ambegaonkar, 
Scott Hinds",6.1
tt9341628,2018.0,Not Rated,88 min,Maximilian Elfeldt,"Jhey Castles, 
Joseph Michael Harris, 
Evan James Henderson, 
Jacqueline Scislowski",2.7
tt4310772,2015.0,,109 min,Jing Wong,"Pak-Cheung Chan, 
Nick Cheung, 
David Chiang, 
Daniel Garcia",4.6
tt2385047,2013.0,Not Rated,80 min,David A. Prior,"Ted Prior, 
Michael Charles Prior, 
David A. Prior, 
David Campbell",4.3
tt2186783,2013.0,R,95 min,"Johan Earl, 
Adrian Powers","Johan Earl, 
Tim Pocock, 
Martin Copping, 
Denai Gracie",4.9
tt1954419,2012.0,,86 min,Micheal Bafaro,"Don Knodel, 
Steve Thackray, 
Jeb Beach, 
Jason Simpson",5.4
tt7343800,2021.0,,70 min,Adam R. Steigert,"Bishop Stevens, 
Gregory Blair, 
Kaylee Williams, 
Jennie Russo",2.7
tt1210801,2009.0,R,93 min,Dolph Lundgren,"Dolph Lundgren, 
Melissa Molinaro, 
Hristo Shopov, 
Dave Legeno",5.5
tt14791590,2023,,,Javier Reyna,"Jeff Fahey, 
Kellan Lutz, 
Efren Ramirez, 
Manu Intiraymi",
tt17069416,2022.0,,,Brett Bentman,"Dustin Rhodes, 
Robert Keith, 
Christy Tate, 
Tiffany McDonald",2.8
tt4544614,2016.0,,90 min,Jake Barsha,"Melissa Archer, 
Sean Kanan, 
Robert Paul Taylor, 
Mollee Gray",4.8
tt0256155,2001.0,PG-13,96 min,Chuck Comisky,"Patrick Bergin, 
Lysette Anthony, 
Brian Wimmer, 
Lysa Apostle",3.2
tt5554586,2017,,,Roman Elpidio,"Danny Darren, 
Crispian Belfrage, 
Jadey Duffield, 
Mark Strange",
tt1754738,2009.0,,108 min,Lloyd Tate II,"Brandon Michaels, 
James Ladd, 
Kelli Smith, 
Terri Frye",5.6
tt16975888,2023,,,Ranjeet S. Marwa,"Warren Hicks, 
James Jaysen Bryhan, 
Mark Strange, 
Carl Wharton",
tt0314121,2003.0,,107 min,Javier Fesser,"Benito Pocino, 
Pepe Viyuela, 
Dominique Pinon, 
Paco Sagarzazu",5.3
tt2571464,2021.0,,95 min,Stanislav Kapralov,"Valeriia Karaman, 
Daniel Olbrychski, 
Pavlo Aldoshyn, 
Omri Rose",6.2
tt0356764,2003.0,R,83 min,Kenny Golde,"Daryl Hannah, 
Brad Renfro, 
Dominique Swain, 
Eric Mabius",4.3
tt1290472,2009.0,PG-13,90 min,Stephen Shimek,"Erik Denton, 
Maclain Nelson, 
Slate Holmgren, 
Jake Suazo",3.4
tt0119830,2022.0,,101 min,John Hyams,"Mella Fazzoli, 
Craig Walker, 
George Xhilone, 
Andrew Sikking",7.2
tt1791611,2017.0,Not Rated,101 min,Josh Eisenstadt,"Eric Roberts, 
John Savage, 
James Duval, 
Dominique Swain",3.2
tt26240498,2022.0,,102 min,Ratlabs,"02Rainer, 
Clousehands, 
Eirarosli, 
Ether",
tt3166672,2012.0,,,"Allie Haze, 
Gwenhwyfar Reagan Hardy, 
Jason Sarcinelli, 
Nataliya Joy Prieto","Allie Haze, Gwenhwyfar Reagan Hardy, Jason Sarcinelli",5.8
tt0893406,2008.0,R,98 min,Alan Pao,"Jesse Metcalfe, 
Corey Large, 
Monica Keena, 
Nathalie Kelley",4.5
tt0997038,2009.0,Not Rated,95 min,Jesse V. Johnson,"Eric Roberts, 
Robert Davi, 
Keith David, 
Geoffrey Lewis",5.3
tt0398029,2006.0,R,103 min,Colin Teague,"Laurence Fox, 
Louis Dempsey, 
Lucy Gaskell, 
Coral Beed",4.5
tt12230756,2022.0,,75 min,Morgan O'Callaghan,"George Everett-Button, 
Toby Haycock, 
Tom Bryer, 
Matthew Hoad",9.5
tt1579232,2011.0,R,87 min,Lawrence Silverstein,"Sean Faris, 
Tamer Hassan, 
Rebecca Da Costa, 
Danny Dyer",3.5
tt19872700,2020.0,,31 min,Alan Becker,Alan Becker,9.1
tt8434380,2018.0,,137 min,Wen Jiang,"Eddie Peng, 
Fan Liao, 
Yun Zhou, 
Qing Xu",6.3
tt1876517,2011.0,PG,89 min,"Lijun Sun, 
Melanie Simka","Jon Heder, 
Tom Arnold, 
Rebecca Black, 
Claire Geare",3.2
tt10319676,2019.0,,85 min,"John Carlin, 
Francisco Garcia Mateos, 
Daniel Holliday, 
Andrew Jaksch, 
Alice Nicolini, 
Scott Robson","Patricia Peñalver, 
Agus Ruiz, 
Sara Ralla, 
Nicolás Cubelli",2.6
tt6415100,2019.0,,98 min,Stephen Krist,"Luke Krist, 
Marty Lathrop, 
David Krist, 
Miranda Sanborn",4.7
tt2784082,2016,,,Bruno Aveillan,Barbara Scolaro,
tt1431122,2010.0,Not Rated,139 min,Anees Bazmee,"Anil Kapoor, 
Sanjay Dutt, 
Akshaye Khanna, 
Suniel Shetty",4.4
tt13650572,2022,,90 min,"Benny Tjandra, 
Doug Tochioka","Tatiana Neva, 
Cynthia Rothrock, 
Gray Michael Sallies, 
Louis DeStefano",
tt2940280,2014.0,Not Rated,134 min,Philippe Martinez,"Gérard Depardieu, 
Elizabeth Hurley, 
Evgeniya Akhremenko, 
Andrey Da!",3.8
tt19854066,2022.0,,,Mario Durán Araujo,"Richard Croxford, 
Amelia Forsyth-Smith, 
James R. Baylis, 
Derek Good",9.3
tt4478168,2016.0,,98 min,Seckeita Lewis,"George Wallace, 
Irma P. Hall, 
Jo Marie Payton, 
Gregg Daniel",7.4
tt5295032,2021.0,,,"Garry Medeiros, 
Pablo Parés, 
Hernán Sáez","Ben Tolosa, 
Matthew G. Hill, 
Corey Spencer, 
Walter Rivero",7.3
tt0366621,2002.0,Not Rated,99 min,Toshiya Shinohara,"Kappei Yamaguchi, 
Satsuki Yukino, 
Kôji Tsujitani, 
Houko Kuwashima",7.3
tt1082577,2010.0,R,96 min,Robert Kurtzman,"Sean Patrick Flanery, 
Joe Pantoliano, 
Carmen Serano, 
Greg Serano",5.2
tt2077828,2014.0,,85 min,Richard Lowry,"Blair Besten, 
Jacqueline Buda, 
Dagmar Edwards, 
Janet Lopez",3.4
tt0929730,2008.0,,95 min,Graham Cantwell,"Gerard McSorley, 
Anthony Fox, 
Laura Way, 
Andy Smith",4.8
tt0205380,2009.0,Not Rated,170 min,Lawrence D'Souza,"Saif Ali Khan, 
Atul Agnihotri, 
Pooja Bhatt, 
Sheeba Agarwal",4.1
tt0310065,2002.0,Not Rated,76 min,Frank Pinnock,"Rudy Ray Moore, 
Jerry Jones, 
James Evans, 
Kenneth Ivan",6.6
tt0977658,2009.0,Not Rated,107 min,"John Will Clay, 
Turner Clay","John Will Clay, 
Ashley Morgan, 
Bret Hopkins, 
Buck P.B.D. Rodgers",2.7
tt11316764,2020.0,,86 min,Christopher Forbes,"Brad Owens, 
Scotty Sparks, 
William Wylie, 
Ronald Blanton",1.4
tt0266408,2000.0,R,103 min,Stanley Tong,"Aaron Kwok, 
Norika Fujiwara, 
Leehom Wang, 
Ruby Lin",5.2
tt2051850,2019.0,R,97 min,Kenneth Castillo,"Alvaro Orlando, 
Danny Trejo, 
Steven Bauer, 
Oscar Torre",4.8
tt4773054,2018.0,,100 min,Ashkan Rahgozar,"Leila Hatami, 
Ashkan Khatibi, 
Parviz Parastui, 
Baran Kosari",6.9
tt8395214,2019.0,,78 min,"Abel Berry, 
Jennifer Michelle Stone II","Michael Berryman, 
Jennifer Michelle Stone II, 
Paula Marcenaro Solinger, 
Nicole Hodges",3.9
tt13167334,2020.0,,90 min,Robert L. Parker III,"Christopher Allen, 
John Bardell, 
Keni Boykin, 
Erin Cathey",2.6
tt1032746,2007.0,PG,100 min,David Mackay,"Dean Cain, 
Britt McKillip, 
Mike Dopud, 
Anne Marie DeLuise",5.7
tt0214871,2000.0,PG-13,95 min,Sheldon Lettich,"Dolph Lundgren, 
Sherri Alexander, 
Joe Michael Burke, 
Rebecca Cross",3.6
tt8783146,2018.0,Not Rated,74 min,"James Kondelik, 
Jon Kondelik","Ryan Budds, 
Doug Burch, 
Eric Paul Erickson, 
James Ferrero",2.4
tt14556190,2022.0,,72 min,Zachary Gross,"Mark Frazier, 
Elliott Bales, 
Andrew S. Harper, 
Jessica Inzeo",3.4
tt10937188,2020.0,,132 min,Chris Hampshire,"Carey Thring, 
Stephen Finch, 
Mark Jeffries, 
Aimee Swift",7.7
tt1980254,2011.0,,70 min,Michael Keller,"Jason Castle, 
Nina Harada, 
Michael Keller, 
Luis Anguiano",6.5
tt3393070,2014.0,Not Rated,89 min,Mark Atkins,"Michael Jai White, 
Kadeem Hardison, 
Randy Wayne, 
Charles S. Dutton",3.3
tt0362820,2003.0,R,96 min,Mike Kirton,"William Forsythe, 
Erika Eleniak, 
Andrew Divoff, 
Daniel Bernhardt",4.4
tt3130560,2017.0,,121 min,"Adolfo J. Kolmerer, 
William James","Reza Brojerdi, 
Erkan Acar, 
Alexander Wolf, 
Loretta Stern",6.4
tt0473435,2005.0,,84 min,Kenny Hwang,"Chiara Zanni, 
Kirby Morrow, 
James Woods, 
Trevor Devall",5.9
tt3019694,2014.0,Not Rated,110 min,Peter Thorwarth,"Moritz Bleibtreu, 
Axel Stein, 
Jasmin Gerat, 
Anna Maria Mühe",6.5
tt4360924,2018.0,Not Rated,94 min,A.J. Martinson,"Kaiwi Lyman, 
Jeff Hatch, 
Corey MacIntosh, 
Eliot",4.5
tt3546678,2016.0,Not Rated,88 min,Erken Ialgashev,"Eric Roberts, 
Danny Trejo, 
Michael Madsen, 
Mark Dacascos",4.4
tt1972752,2014.0,Not Rated,90 min,Jay Weisman,"Bill Sage, 
Meiling Melançon, 
Sonequa Martin-Green, 
Rich Ceraulo Ko",2.1
tt8107288,2021.0,,83 min,Alexander T. Hwang,"Sarah French, 
Thomas Haley, 
Charles Chudabala, 
Felissa Rose",3.6
tt2816044,2016,,80 min,Justin Murphy,"Stacey Dash, 
Jason Beghe, 
George Foreman, 
Kayla Radomski",
tt0375560,2004.0,R,98 min,Bryan Goeres,"Ellen Pompeo, 
William Baldwin, 
Abel Folk, 
Simón Andreu",4.3
tt0377079,2004.0,Not Rated,128 min,Takashi Miike,"Kazuya Nakayama, 
Kaori Momoi, 
Ryûhei Matsuda, 
Ryôsuke Miki",6.0
tt7419218,2018.0,,122 min,Vincent Soberano,"Ian Ignacio, 
Rhian Ramos, 
Sarah Chang, 
Gus Liem",3.8
tt6977470,2019.0,R,76 min,Massimiliano Cerchi,"Michael Paré, 
Crystal Santos, 
Chanel Ryan, 
Vincent Rivera",3.1
tt0176579,2000.0,R,90 min,Rune Bendixen,"Olivier Martinez, 
Michelle Forbes, 
Assumpta Serna, 
Donnie Wahlberg",2.5
tt14831564,2022.0,,84 min,Ranjeet S. Marwa,"Sean Cronin, 
Djonny Chen, 
Mark Strange, 
Nick Khan",8.6
tt1535606,2011.0,,84 min,Mark Millhone,"Riley Smith, 
Willa Ford, 
Barry Corbin, 
Christian Kane",3.8
tt0393567,2006.0,R,92 min,Gregg Bishop,"Nathan Mobley, 
Jaimie Alexander, 
Cory Rouse, 
Poncho Hodges",5.2
tt0267336,2001.0,,90 min,Lloyd A. Simandl,"Fawnia Mondey, 
Esther Hanuka, 
John Comer, 
Eva Decastelo",3.4
tt1087431,2007.0,R,78 min,Vitaliy Versace,"Vitaliy Versace, 
Monica Mal, 
Thomas Brown, 
Sam Petricone",1.3
tt4552514,2017.0,,84 min,Chuck Walker,"Lorenzo Lamas, 
Connor Pryce, 
Elisha Kriis, 
Shawna Craig",3.8
tt12605348,2021.0,Not Rated,92 min,Tyler Sansom,"Travis Hancock, 
Sarah Cleveland, 
John French, 
Lindsay Rawert",5.5
tt13437998,2020.0,Not Rated,89 min,Rob Pallatina,"Bai Ling, 
Joseph Michael Harris, 
Xavi Israel, 
Gina Vitori",3.3
tt0331639,2002.0,,170 min,Krishna Vamsi,"Karisma Kapoor, 
Nana Patekar, 
Sanjay Kapoor, 
Jai Gidwani",6.1
tt1733578,2011.0,R,88 min,"Michael G. Bartlett, 
Kevin Gates","Philip Brodie, 
Alix Wilton Regan, 
Rob Oldfield, 
Vicky Araico",3.8
tt1179781,2008.0,,130 min,Apoorva Lakhia,"Vivek Oberoi, 
Zayed Khan, 
Shriya Saran, 
Shabbir Ahluwalia",3.5
tt1764355,2015.0,,98 min,Eric Petey,"Marc Petey, 
Robert L. Duncan, 
David Stuart, 
Kaare Anderson",3.9
tt5555554,2016.0,,83 min,"Tom Barker, 
Victor Mawer","Hollie Burrows, 
James William Cooke, 
Liam Dascombe, 
Daren Elliott Holmes",2.5
tt5482644,2020.0,,108 min,Steve Moon,"Judy Norton, 
Randy Wayne, 
Robert Miano, 
Michael Aaron Milligan",8.4
tt2823574,2013.0,Not Rated,106 min,Tony Giglio,"Jonathan Patrick Foo, 
Falk Hentschel, 
Vinnie Jones, 
Joanne Kelly",4.7
tt4245244,2015.0,,86 min,Patrick Desmarattes,"Victoria Vesce, 
Cali Danger, 
Adam Pupchek, 
Tim Perez-Ross",6.7
tt3956336,2018.0,Not Rated,97 min,Carmine Cangialosi,"Gina Gershon, 
Penelope Ann Miller, 
Keith David, 
Tom Berenger",5.2
tt0260136,2001.0,,92 min,"Andrew Lau, 
Corey Yuen","Leehom Wang, 
Stephen Fung, 
Gigi Leung, 
Kristy Yeung",4.3
tt10452946,2019.0,,,Iura Luncasu,"Augustin Viziru, 
Monica Barladeanu, 
Malaele Bogdan, 
Levent Sali",4.8
tt1073223,2001.0,,100 min,Kenji Kodama,"Minami Takayama, 
Wakana Yamazaki, 
Kappei Yamaguchi, 
Akira Kamiya",7.6
tt13152724,2022.0,,117 min,Chase Conley,,
tt5096220,2016,,200 min,"Wendell Pierce, 
Queen Latifah, 
Romeo Miller, 
Master P","Queen Latifah, Wendell Pierce, Romeo Miller, Master P",
tt1535962,2011.0,R,88 min,Jensen LeFlore,"Corey Haim, 
Anthony Vitale, 
Matt Medrano, 
Yeniffer Behrens",3.3
tt10342336,2021.0,,90 min,Philippe Martinez,"Nathalie Cox, 
Armand Assante, 
Mezi Atwood, 
Russ Bain",6.3
tt0485920,2006.0,R,90 min,Gil Medina,"Danny Trejo, 
50 Cent, 
Houston Alexander, 
Rocky Anderson",3.2
tt0203053,2000.0,R,94 min,Harley Cokeliss,"Ray Liotta, 
Gloria Reuben, 
Armin Mueller-Stahl, 
Daniel Kash",5.5
tt1186371,2009.0,PG-13,111 min,"Danny Pang, 
Oxide Chun Pang","Aaron Kwok, 
Ekin Cheng, 
Kenny Ho, 
Nicholas Tse",5.2
tt5467494,2017.0,,,"David Cheung, 
George Kirby, 
Harry Kirby","Jeffrey Marshall, 
Lee Admassie, 
Sajid Ali, 
Johnny Alicea",5.9
tt4473054,2017.0,Not Rated,90 min,"Benny Tjandra, 
Doug Tochioka","Mel Novak, 
Laurene Landon, 
David Prak, 
Jon Miguel",3.7
tt1740002,2012.0,R,90 min,Soi Cheang,"Anthony Chau-Sang Wong, 
Shawn Yue, 
Xiaodong Guo, 
Barbie Hsu",5.9
tt14543514,2022.0,,,Ian Hudson Thomas,"Jai Singh Nanda, 
Antigone Aidonis, 
Brendan C. Dugan, 
Domminic Paige",
tt1568323,2010.0,R,90 min,Mike Gunther,"Danny Trejo, 
Eric Balfour, 
Rudy Youngblood, 
Michael Bisping",4.5
tt6829882,2020.0,,95 min,Andre Welsh,"Geoffrey Lower, 
Daniel Roebuck, 
Marie Wilson, 
Drew Seeley",5.1
tt1043635,2008.0,R,100 min,Axel Sand,"Erin Cahill, 
Andrew W. Walker, 
Alexia Barlier, 
Joseph Beattie",5.0
tt1754394,2010.0,Not Rated,146 min,Veeru Potla,"Nagarjuna Akkineni, 
Anushka Shetty, 
Priyamani, 
Pradeep Singh Rawat",6.0
tt3951190,2015.0,Not Rated,96 min,"Tammy Davis, 
Chris Graham","Tia Maipi, 
Stan Walker, 
Kherington Payne, 
John Tui",5.3
tt2349142,2018.0,,80 min,Rene Perez,"Robert Amstler, 
Nadia Lanfranconi, 
Anthony Sant'Anselmo, 
John J. Welsh",2.1
tt2119404,2013.0,Not Rated,91 min,Valeri Milev,"Paul Logan, 
Manal El-Feitury, 
Mya-Lecia Naylor, 
Julian Kostov",4.2
tt2133239,2012.0,Not Rated,94 min,"Jason Lapeyre, 
Robert Wilson","Siam Yu, 
Kolton Stewart, 
Gage Munroe, 
Michael Friend",6.0
tt1692189,2010.0,Not Rated,164 min,Gopichand Malineni,"Ravi Teja, 
Shriya Saran, 
Srihari, 
Sayaji Shinde",6.1
tt14873410,2021.0,,71 min,Mark Polonia,"Jeff Kirkendall, 
James Carolus, 
Jamie Morgan, 
Tim Hatch",1.8
tt2940482,2015.0,Not Rated,83 min,Demetrius Navarro,"John Schneider, 
Tom Lister Jr., 
James Russo, 
Vida Guerra",2.9
tt5886216,2017.0,,100 min,Jayaraj,"Kunal Kapoor, 
Himarsha Venkatsamy, 
Aaran, 
Ketaki Narayan",6.3
tt1797508,2019,,90 min,"John Rhys-Davies, 
Teresa Ruiz, 
Thomas Kretschmann, 
Isaac Hempstead Wright","John Rhys-Davies, Thomas Kretschmann, Sabrina Ouazani, Mathieu Kassovitz",
tt3369710,2016,,104 min,Matthew Gratzner,"Jeffery Patterson, 
Robert Patrick, 
Frankie Muniz, 
Mirelly Taylor",
tt0388973,2005.0,R,84 min,Hal Hartley,"Bill Sage, 
Sabrina Lloyd, 
Tatiana Abracos, 
Leo Fitzpatrick",5.3
tt1281966,2008.0,R,99 min,Mark C. Andrews,"Jeremy Daniel Davis, 
Ken Gamble, 
Zach McGowan, 
Kristoffer Garrison",2.5
tt0335081,2000.0,,97 min,Toto Natividad,"Victor Neri, 
Rica Peralejo, 
Alex Cortez, 
Derek Dee",6.4
tt12637626,2020.0,,72 min,Brett Kelly,"John Migliore, 
Chance Kelly, 
Grayson Kelly, 
Sébastien Godin",1.9
tt11166554,2021.0,Not Rated,87 min,Mark Cantu,"Camden Toy, 
Jason Sedillo, 
Caitlin Rose Williams, 
Jason Scarbrough",3.3
tt10782740,2021.0,,49 min,Shahzaib Yaqoob,"Levi Balla, 
Sam Corner, 
Frank Guglielmelli, 
Gemma-Louise Keane",6.3
tt8858420,2019.0,,138 min,Patryk Vega,"Angie Cepeda, 
Agnieszka Dygant, 
Aleksandra Grabowska, 
Aleksandra Poplawska",3.8
tt0446313,2005.0,Not Rated,110 min,Daniel Lee,"Vanness Wu, 
Shawn Yue, 
Yu Xia, 
Shengyi Huang",5.3
tt4519312,2016.0,PG,91 min,Richard Boddington,"Jeri Ryan, 
John Paul Ruttan, 
Ella Ballentine, 
Ashley Dowds",4.5
tt3854562,2016.0,,102 min,Tommy Kraft,"Paul Lang, 
Marc Bowers, 
Ryan Webber, 
Callie Bussell",5.8
tt0235280,2002.0,R,91 min,Kevin Campbell,"Kira Reed Lorsch, 
Angela Brubaker, 
Jeff Nicholson, 
Renee Deemer",2.8
tt13087500,2022.0,,,Ganesh Karumuri,"Tom Arcaro, 
Burke Arnold, 
Sungwan Cho, 
Molly Conlin",
tt1690470,2010.0,Not Rated,96 min,Kunihiko Yuyama,"Ikue Ôtani, 
Sarah Natochenny, 
Wayne Grayson, 
Emily Bauer",6.1
tt1512222,2015.0,,62 min,"Zebediah De Soto, 
Krisztian Majdik","Amanda Niles, 
Gus Malliarodakis, 
Danielle Harris, 
Bill Moseley",3.8
tt1379712,2015.0,,93 min,John Edward Lee,"Danny Trejo, 
Ed O'Ross, 
Shelby Deekins, 
Mike Earp",5.1
tt0951333,2008.0,PG,97 min,"Raul Garcia, 
Manuel Sicilia","David Robles, 
Cecilia Santiago, 
Conchi López, 
Abraham Aguilar",5.2
tt2374684,2017.0,,88 min,"Norman Stone, 
Gary Wing-Lun Mak","Willow Shields, 
Maria Grazia Cucinotta, 
Chelsie Florence, 
Archie Kao",6.5
tt0321997,2003.0,R,98 min,Sidney J. Furie,"Dolph Lundgren, 
Alex Karzis, 
Kata Dobó, 
Corey Sevier",4.1
tt0929742,2011.0,PG-13,86 min,Michael Gleissner,"Bebe Pham, 
Jaymee Ong, 
Michael Gleissner, 
Amelia Jackson-Gray",3.2
tt2393174,2013.0,,91 min,Kevin O'Neill,"Corin Nemec, 
Victoria Pratt, 
Mia Marcon, 
Troy Evans",3.0
tt5207004,2018.0,,94 min,Michael Miller,"Jesse Richardson, 
Ellen Williams, 
Michael Thomson, 
James Storer",2.1
tt0479181,2007.0,Not Rated,88 min,Lee Abbott,"John Oates, 
Thomas Lyons, 
Craig Shoemaker, 
Heather Sossaman",4.8
tt3381610,2016.0,Not Rated,99 min,Jonnie Malachi,"Craig Fairbrass, 
James Cosmo, 
Emmett J Scanlan, 
Mem Ferda",5.3
tt20202928,2023,,,Joe Cornet,"Cynthia Rothrock, 
Matthias Hues, 
Alexander Nevsky, 
Don Wilson",
tt2275656,2014.0,,110 min,Rasmus Tirzitis,"Patrik Hont, 
Carolina Neurath, 
Stephanie Douglas Anderberg, 
Karl Lindqvist",3.9
tt4173306,2017.0,,94 min,Matt Mitchell,"Laura Swift, 
Patrick Knowles, 
Christopher Tajah, 
Tom Goodman-Hill",3.4
tt22051136,2022.0,,,"Tray Williams, 
Jessica Law-Davis","Jaylon Bolden, 
Christian Menace, 
Jamal Woolard, 
Gloria Prince",8.2
tt0415345,2006.0,Unrated,90 min,Nick Quested,"Matt Schulze, 
Cerina Vincent, 
Billy Wirth, 
Billy Drago",2.4
tt5781146,2018.0,,93 min,Ofu Obekpa,"Ofu Obekpa, 
Conphidance, 
Libby Blake, 
Kevin Nash",3.5
tt1223922,2009.0,Not Rated,119 min,Anthony D'Souza,"Akshay Kumar, 
Sanjay Dutt, 
Lara Dutta, 
Zayed Khan",3.7
tt12709774,2022.0,,109 min,"Alan Delabie, 
David Worth","Eric Roberts, 
Louis Mandylor, 
Costas Mandylor, 
Patrick Kilpatrick",6.4
tt6025806,2017.0,,90 min,Jaak Kilmi,"Märt Pius, 
Karl-Andreas Kalmet, 
Veiko Porkanen, 
Esko Salminen",6.4
tt5307698,2016.0,Not Rated,79 min,Mark Polonia,"Jeff Kirkendall, 
Danielle Donahue, 
Dave Fife, 
James Carolus",2.3
tt13915290,2021.0,,85 min,James Dean,"Mallory Stern, 
Ron Clower, 
Jaclyn Tripp, 
Brian Davis",5.7
tt4205360,2016,,,Andrew Dominik,,
tt0866435,2008.0,,95 min,Geo Santini,"Erik Palladino, 
Tyson Beckford, 
Simon Rex, 
Tatyana Ali",5.5
tt8563656,2019.0,,93 min,Michael Mayer,"Michael Aloni, 
Iris Bahr, 
Stéfi Celma, 
Shani Atias",5.8
tt0170452,2000.0,PG-13,109 min,John Leekley,"Kathleen Turner, 
Danny Aiello, 
Cathy Moriarty, 
Frankie Nasso",5.1
tt1403862,2014.0,PG-13,89 min,Shahin Sean Solimon,"Patrick Stewart, 
Shahin Sean Solimon, 
Said Faraj, 
Lorna Raver",4.0
tt2571362,2013.0,Not Rated,85 min,David Palmieri,"Joe Estevez, 
Priscilla Barnes, 
Reggie Bannister, 
Pete Punito",1.8
tt4475992,2015.0,Not Rated,88 min,Nick Gillespie,"Rupert Evans, 
Steve Garry, 
Deirdre Mullins, 
Michael Smiley",3.3
tt2319456,2015.0,Not Rated,80 min,Brett Piper,"Michelle Simone Miller, 
Kathryn Metz, 
Richard Lounello, 
A.J. DeLucia",3.8
tt4155680,2018.0,,,Jim Wynorski,"Michael Madsen, 
Grace Roubidoux, 
Aaron Groben, 
Lauren Parkinson",5.8
tt0813549,2006.0,,110 min,Dennis Law,"Jing Wu, 
Ronald Cheng, 
Miki Yeung, 
Theresa Fu",6.5
tt6203998,2017.0,,79 min,John Lyde,"Danielle C. Ryan, 
Michaela McAllister, 
Brandon Ray Olive, 
Demetrius Daniels",4.0
tt8365306,2020.0,,73 min,Steven Murphy,"Steven Murphy, 
Tiffany-Ellen Robinson, 
Tim Faraday, 
Todd Von Joel",4.8
tt6522982,2017.0,PG-13,95 min,"Colinda Bongers, 
Thijs Meuwese","Julia Batelaan, 
Emma de Paauw, 
Joost Bolt, 
Annelies Appelhof",4.2
tt8648640,2019.0,,89 min,Daniel Zirilli,"Luke Goss, 
Dilan Jay, 
JuJu Chan Szeto, 
Michael Paré",4.2
tt5518158,2021.0,Not Rated,94 min,Phillip Wade,"Tim Wade, 
Emily Sweet, 
Matthew O'Donnell, 
Phillip Wade",2.6
tt1667443,2011.0,,82 min,Gene Fallaize,"Martin Richardson, 
Stacy Sobieski, 
Paul Khanna, 
Lucy Bruegger",4.0
